file path,line count,code lines,complexity
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumInspector/index.js,10,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineCards/CesiumMachineCard.jsx,27,22,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineCards/CesiumMachineCardBody.jsx,56,48,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineCards/CesiumMachineCards.jsx,71,63,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineCards/index.jsx,13,11,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineTooltip/CesiumMachineTooltip.jsx,25,20,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineTooltip/CesiumMachineTooltipBody.jsx,179,161,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachineTooltip/index.jsx,26,21,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/CesiumMachineTrail/CesiumMachineTrail.jsx,83,65,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/CesiumMachineTrail/index.js,11,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/CesiumMachines.jsx,238,205,28
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/MachinesDataSource/MachineOrientationProperty.js,74,54,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/MachinesDataSource/MachinePositionInterpolation.js,43,30,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/MachinesDataSource/MachinePositionProperty.js,49,38,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/MachinesDataSource/index.js,95,70,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/MachinesDataSource/renderMachineEntity.js,225,194,14
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMachines/index.js,28,24,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumManageHover/CesiumManageHover.jsx,65,53,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumManageHover/index.js,15,12,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/CesiumMeasurement.jsx,325,270,27
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/collectionToArray.jsx,5,3,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/getAnnotationColor.jsx,9,6,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/getPrimitiveId.jsx,18,16,5
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/index.js,23,20,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/removeFromCollection.jsx,19,16,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/renderDynamicPolylineAnnotation.js,37,30,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/renderGroundPolylineAnnotation.js,43,40,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/renderPolygonAnnotation.js,49,47,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/renderStaticPolylineAnnotation.js,42,32,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/types.jsx,5,4,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurement/updateAnnotations.js,35,28,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementContextMenu/CesiumMeasurementContextMenu.jsx,207,195,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementCrossSectionCursor/CesiumMeasurementCrossSectionCursor.jsx,33,27,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementCrossSectionCursor/index.js,30,25,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/CrossSection/CrossSectionCursor.jsx,119,95,8
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/CrossSection/CrossSectionCursorLabel.jsx,81,66,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/CrossSection/ViewFromDirection.jsx,44,36,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/util/measurementVisualise.js,167,142,5
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/util/visualiseBorder.js,49,43,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItem/util/visualiseCustomBase.js,49,41,2
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItemCutFillTooltip/CesiumMeasurementItemCutFillTooltip.jsx,42,37,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementItemCutFillTooltip/index.js,37,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementVolume3D/CesiumMeasurementVolume3D.js,74,63,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementVolume3D/index.js,29,23,2
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementVolumeHeatmap/CesiumMeasurementVolumeHeatmap.jsx,40,35,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumMeasurementVolumeHeatmap/index.js,33,26,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumOrthoBlend/CesiumOrthoBlend.jsx,26,21,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumOrthoBlend/index.js,23,19,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPaneTools/CesiumPaneToolShadows.jsx,65,57,2
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPaneTools/CesiumPaneTools.jsx,266,246,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPaneTools/index.js,26,23,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPointCloudDense/index.js,24,19,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPointCloudSparse/CesiumPointCloudSparse.jsx,69,52,5
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumPointCloudSparse/index.js,20,17,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumRasterLayers/CesiumRasterLayers.jsx,34,28,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumRasterLayers/index.jsx,9,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumShapeAuthor/CesiumShapeAuthor.jsx,64,57,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumShapeAuthor/index.js,30,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumShapeEditor/CesiumShapeEditor.jsx,116,104,3
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumShapeEditor/index.js,26,21,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumSiteElevationMap/CesiumSiteElevationMap.jsx,46,36,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumSiteElevationMap/index.js,23,20,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTerrain/CesiumFallbackTerrain.jsx,41,33,2
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTerrain/CesiumTerrain.jsx,59,46,4
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTerrain/index.js,20,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTerrainEditor/CesiumTerrainEditor.jsx,409,370,36
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTerrainEditor/index.js,50,47,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTiledModel/CesiumTiledModel.jsx,62,49,8
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumTiledModel/index.js,24,19,1
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayerHandler/CesiumVectorLayerHandler.jsx,151,129,19
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayerHandler/InteractiveEntityStore.js,51,43,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayerHandler/index.js,22,19,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayers/CesiumVectorLayer.jsx,120,102,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayers/CesiumVectorLayers.jsx,38,32,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVectorLayers/index.js,13,10,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumViewBoundingSphere/CesiumViewBoundingSphere.jsx,65,57,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumViewBoundingSphere/index.js,23,19,0
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVolumeSegmentation/CesiumVolumeSegmentation.jsx,139,114,7
/Users/madole/Code/Propeller/visualiser/app/containers/CesiumVolumeSegmentation/index.js,29,22,4
/Users/madole/Code/Propeller/visualiser/app/containers/CommandPane/CommandPane.jsx,38,31,1
/Users/madole/Code/Propeller/visualiser/app/containers/CommandPane/index.js,11,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/Contours/Contours.jsx,168,152,1
/Users/madole/Code/Propeller/visualiser/app/containers/Contours/index.js,28,25,1
/Users/madole/Code/Propeller/visualiser/app/containers/ContoursHeatmap/ContoursHeatmap.jsx,129,113,4
/Users/madole/Code/Propeller/visualiser/app/containers/ContoursHeatmap/index.js,34,30,2
/Users/madole/Code/Propeller/visualiser/app/containers/CurrentSitePermissionsCheck/index.js,16,14,2
/Users/madole/Code/Propeller/visualiser/app/containers/DataSetChooser/DataSetChooser.jsx,409,371,10
/Users/madole/Code/Propeller/visualiser/app/containers/DataSetChooser/UpdateDeleteDropdownRow.jsx,162,144,4
/Users/madole/Code/Propeller/visualiser/app/containers/DataSetChooser/index.js,32,28,1
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/DesignFilesAndFolders.jsx,373,336,22
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/DesignsList.jsx,192,179,13
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/DxfLayer.jsx,39,33,1
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/Folders.jsx,91,86,3
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/Layer.jsx,95,91,10
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/SelectedLayer.jsx,90,78,6
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/UnorganisedLayers.jsx,56,54,1
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/Utils.jsx,89,79,15
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFilesAndFolders/index.js,49,46,0
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFolderContextMenu/DesignFolderContextMenu.jsx,123,110,6
/Users/madole/Code/Propeller/visualiser/app/containers/DesignFolderContextMenu/index.js,9,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/DesignsPane/DesignsPane.jsx,155,139,4
/Users/madole/Code/Propeller/visualiser/app/containers/DesignsPane/index.js,9,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/DirtmatePerformance.jsx,68,57,2
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/ChartLegend.jsx,135,120,5
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/UtilizationChart.jsx,82,65,3
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/VolumeMoved.jsx,269,230,12
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/VolumeMovedChart.jsx,424,381,24
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/VolumeMovedHeatmap.jsx,50,42,5
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/VolumeMovedTooltip.jsx,231,208,12
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeMoved/index.jsx,36,32,2
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/ChartLegend.jsx,80,70,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/VolumeToDesign.jsx,285,246,12
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/VolumeToDesignChart.jsx,455,409,17
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/VolumeToDesignHeatmap.jsx,40,32,3
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/VolumeToDesignTooltip.jsx,200,178,11
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/VolumeToDesign/index.js,56,50,3
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/components/Arrows.jsx,68,61,2
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/components/Breadcrumb.jsx,167,152,12
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/components/TimeNavigation.jsx,301,256,18
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/components/TimeNavigationContext.jsx,21,19,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/components/WeatherChart.jsx,77,62,6
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/index.js,13,9,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/theme.js,282,274,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/util/constants.js,2,2,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/util/fakeProgress.js,18,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/DirtmatePerformance/util/getHeatmapShaderOptions.js,43,42,0
/Users/madole/Code/Propeller/visualiser/app/containers/DropdownSelectSurface/DropdownSelectSurface.jsx,214,201,8
/Users/madole/Code/Propeller/visualiser/app/containers/DropdownSelectSurface/index.js,14,11,0
/Users/madole/Code/Propeller/visualiser/app/containers/DxfCollapse/Components.jsx,66,55,0
/Users/madole/Code/Propeller/visualiser/app/containers/DxfCollapse/DxfCollapse.jsx,88,79,8
/Users/madole/Code/Propeller/visualiser/app/containers/DxfCollapse/DxfLayer.jsx,364,320,27
/Users/madole/Code/Propeller/visualiser/app/containers/DxfCollapse/index.js,30,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/DxfLayerContextMenu/DxfLayerContextMenu.jsx,330,293,17
/Users/madole/Code/Propeller/visualiser/app/containers/DxfLayerContextMenu/index.js,26,23,0
/Users/madole/Code/Propeller/visualiser/app/containers/EditShapeSidebarPane/Components.jsx,43,37,0
/Users/madole/Code/Propeller/visualiser/app/containers/EditShapeSidebarPane/EditShapeInstructionsPane.jsx,26,25,0
/Users/madole/Code/Propeller/visualiser/app/containers/EditShapeSidebarPane/EditShapeSidebarPane.jsx,382,321,25
/Users/madole/Code/Propeller/visualiser/app/containers/EditShapeSidebarPane/index.js,19,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/ElevationHeatmap/ElevationHeatmap.jsx,127,107,8
/Users/madole/Code/Propeller/visualiser/app/containers/ElevationHeatmap/index.js,31,28,0
/Users/madole/Code/Propeller/visualiser/app/containers/ExportMap/ExportMap.jsx,104,92,10
/Users/madole/Code/Propeller/visualiser/app/containers/ExportMap/index.js,14,12,0
/Users/madole/Code/Propeller/visualiser/app/containers/ExportMapContextMenu.jsx,151,135,12
/Users/madole/Code/Propeller/visualiser/app/containers/FolderItem/FolderItem.jsx,263,235,17
/Users/madole/Code/Propeller/visualiser/app/containers/FolderItem/index.js,10,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/GenericCesiumMeasurement3DVisualisation/GenericCesiumMeasurement3DVisualisation.js,79,67,5
/Users/madole/Code/Propeller/visualiser/app/containers/GenericCesiumMeasurement3DVisualisation/index.js,58,50,2
/Users/madole/Code/Propeller/visualiser/app/containers/LayerContextMenu/LayerContextMenu.jsx,412,367,33
/Users/madole/Code/Propeller/visualiser/app/containers/LayerContextMenu/index.js,33,30,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/GeneralInfo.jsx,80,71,3
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/MachineSettings.jsx,74,65,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/TimeBasedInfo.jsx,35,30,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/TimeframeBox.jsx,52,47,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/index.js,15,11,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettings/labels.js,49,48,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsLoadCount/MachineSettingsLoadCount.jsx,324,283,22
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsLoadCount/index.js,12,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsLoadCount/theme.js,24,21,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsTopNav/MachineSettingsToolTip.jsx,101,91,4
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsTopNav/MachineSettingsTopNav.jsx,179,158,6
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsTopNav/index.jsx,22,18,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/MachineSettingsUtilization.jsx,186,169,8
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/SiteHours.jsx,80,73,2
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/ThresholdSliders.jsx,195,185,10
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/UtilizationBreakdown.jsx,412,391,21
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/UtilizationPieChart.jsx,83,74,2
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/flowtypes.js,44,37,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineSettingsUtilization/index.js,33,29,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/MachineTimelinePane.jsx,397,318,13
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/UtilizationIndicator/UtilizationIndicator.jsx,188,164,10
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/UtilizationIndicator/index.js,25,22,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/BackgroundMouseHandler.jsx,196,160,5
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/BufferIndicator.jsx,101,81,3
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/HorizontalLine.jsx,17,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/NowWidget.jsx,20,16,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/PlayPauseButton.jsx,41,34,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/Repeater.jsx,113,91,5
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/SliderWidget.jsx,139,121,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/Tick.jsx,16,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/TickBar.jsx,17,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/TimeDisplay.jsx,45,39,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/TimeMarker.jsx,44,38,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/components/positionAttrs.js,11,10,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/constants.js,34,31,2
/Users/madole/Code/Propeller/visualiser/app/containers/MachineTimelinePane/index.js,39,34,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesList/MachineListItem.jsx,120,109,5
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesList/MachinesList.jsx,64,55,1
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesList/index.js,22,18,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesListPane/MachinesError.jsx,63,54,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesListPane/MachinesListPane.jsx,106,94,2
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesListPane/NoMachines.jsx,63,55,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesListPane/index.js,29,26,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesSidebar/MachinesSidebar.jsx,113,96,2
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesSidebar/MachinesSidebarFailed.jsx,65,57,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesSidebar/MachinesSidebarLoading.jsx,58,51,0
/Users/madole/Code/Propeller/visualiser/app/containers/MachinesSidebar/index.js,24,20,0
/Users/madole/Code/Propeller/visualiser/app/containers/MapPane/MapPane.jsx,46,38,1
/Users/madole/Code/Propeller/visualiser/app/containers/MapPane/index.js,17,13,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementColorPicker/ColorPalette.jsx,37,32,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementColorPicker/ColorPickerModal.jsx,63,57,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementColorPicker/MeasurementColorPicker.jsx,87,76,3
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementColorPicker/index.js,9,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalCreateNewAndMove.jsx,111,101,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalCreateNewFolder.jsx,117,105,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalDeleteMeasurements/ModalDeleteMeasurements.jsx,203,184,7
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalDeleteMeasurements/index.js,32,28,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalDemoteFolder.jsx,83,75,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalExportMeasurement.jsx,238,222,11
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalMoveToFolder.jsx,150,138,7
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/ModalPromoteFolder.jsx,88,77,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolderModals/modalStyles.js,111,98,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/DragLayer.jsx,44,37,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/Folder.js,26,21,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/MeasurementFolderItem/MeasurementFolderItem.jsx,152,133,5
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/MeasurementFolderOverlayMenu/MeasurementFolderOverlayMenu.jsx,168,151,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/MeasurementListItem.jsx,137,123,7
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/MeasurementOverlayMenu.jsx,309,295,17
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementFolders/index.jsx,137,128,3
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementInfo/MeasurementInfo.jsx,350,318,27
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementInfo/index.js,55,50,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/ElevationChart.jsx,139,118,7
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/ElevationChartPane.jsx,109,93,7
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/MeasurementItemCharts.jsx,70,55,9
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/ProgressToDesignChart/ProgressToDesignChart.jsx,181,169,8
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/ProgressToDesignChart/index.js,10,8,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/ProgressToDesignChartPane.jsx,193,177,10
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/Utilities.jsx,27,23,3
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/UtilityExclusionZones.jsx,30,25,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/index.js,18,15,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/ChartFlexifier.jsx,8,6,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/ChartKey.jsx,111,101,3
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/ChartKeyItem.jsx,96,85,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/ChartPaneContainer.jsx,12,11,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/chartTheme.jsx,204,194,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItemCharts/util/styles.js,114,95,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/ComponentsAnnotationItem.jsx,82,74,11
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/DirtmatePerformanceItem/DirtmatePerformanceItem.jsx,225,200,6
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/DirtmatePerformanceItem/index.js,10,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/DropdownAnnotationItem.jsx,59,52,2
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/ElevationChartMeasurementItem/ElevationChartMeasurementItem.jsx,148,132,1
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/ElevationChartMeasurementItem/index.js,9,7,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/GenericPlaceholder.jsx,35,30,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/GradientAnnotationItem.jsx,52,48,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MaterialPropertiesItem.jsx,375,325,17
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MeasurementContainer.jsx,137,119,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MeasurementItem.jsx,225,192,27
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MeasurementItemPlaceholder/MeasurementItemPlaceholder.jsx,166,148,4
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MeasurementItemPlaceholder/index.js,14,11,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/MeasurementValueColumn.jsx,38,31,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/ProgressChartItem/ProgressChartItem.jsx,174,156,5
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/ProgressChartItem/index.js,24,21,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/SingleValue.jsx,37,32,5
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/SingleValueAnnotationItem.jsx,42,38,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/StringAnnotationItem.jsx,87,73,5
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/CalculatorBox/CalculatorBox.jsx,207,178,10
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/CalculatorBox/index.js,18,14,0
/Users/madole/Code/Propeller/visualiser/app/containers/MeasurementItems/VolumeMeasurementItem/CalculatorDropdown/CalculatorDropdown.jsx,105,91,1
